opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Altaria ex Magnezone,mega-altaria-ex-b1-magnezone-b1a,2,2,0,50.0,4,0.0
Solgaleo ex Alolan Muk,solgaleo-ex-a3-alolan-muk-b2,2,2,0,50.0,4,0.0
Jolteon ex Eevee ex,jolteon-ex-b1-eevee-ex-a3b,4,4,0,50.0,8,0.0
Mega Altaria ex Jirachi,mega-altaria-ex-jirachi-b1,6,5,1,50.0,12,0.0
Magnezone Mega Absol ex,magnezone-b1a-mega-absol-ex-b1,10,10,0,50.0,20,0.0
Greninja Mega Kangaskhan ex,greninja-a1-mega-kangaskhan-ex-b2,10,10,0,50.0,20,0.0
Gholdengo ex Gholdengo,gholdengo-ex-b2a-gholdengo-a2b,5,5,0,50.0,10,0.0
Leafeon ex Celebi ex,leafeon-ex-a2a-celebi-ex-a1a,2,2,0,50.0,4,0.0
Raikou ex Pawmot,raikou-ex-a4a-pawmot-a2b,1,1,0,50.0,2,0.0
Bellibolt ex Pawmot,bellibolt-ex-pawmot-b2a,1,1,0,50.0,2,0.0
Greninja ex Glaceon ex,greninja-ex-b1-glaceon-ex-a2a,1,1,0,50.0,2,0.0
Snorlax ex Indeedee ex,snorlax-ex-a3b-indeedee-ex-b1,1,1,0,50.0,2,0.0
Leafeon ex Flareon ex,leafeon-ex-a2a-flareon-ex-a3b,1,1,0,50.0,2,0.0
Baxcalibur Palkia ex,baxcalibur-b2a-palkia-ex-a2,1,1,0,50.0,2,0.0
Victreebel Chingling,victreebel-a1-chingling-b1,1,1,0,50.0,2,0.0
Charizard ex,charizard-ex-a2b,1,1,0,50.0,2,0.0
Indeedee ex Bellibolt ex,indeedee-ex-b1-bellibolt-ex-b2a,1,1,0,50.0,2,0.0
Blacephalon ex,blacephalon-ex-b2,1,1,0,50.0,2,0.0
Flareon ex Leafeon ex,flareon-ex-a3b-leafeon-ex-a2a,1,1,0,50.0,2,0.0
Mega Gardevoir ex Arboliva,mega-gardevoir-ex-b2-arboliva-b2a,1,1,0,50.0,2,0.0
Mega Altaria ex Unown,mega-altaria-ex-b1-unown-a4,1,1,0,50.0,2,0.0
Mega Altaria ex Gourgeist,mega-altaria-ex-b1-gourgeist-b2,238,219,11,50.85,468,0.0
Greninja Mega Absol ex,greninja-a1-mega-absol-ex-b1,257,232,15,50.99,504,0.0
Decidueye ex Decidueye,decidueye-ex-a3-decidueye-a3a,13,10,2,52.0,25,0.0
Mega Altaria ex Altaria,mega-altaria-ex-b1-altaria-a4a,21,16,3,52.5,40,0.0
Mega Lopunny ex Annihilape,mega-lopunny-ex-b1a-annihilape-b2a,55,48,1,52.88,104,0.0
Mimikyu ex Greninja,mimikyu-ex-b2-greninja-a1,17,14,1,53.13,32,0.0
Leafeon ex Teal Mask Ogerpon ex,leafeon-ex-a2a-teal-mask-ogerpon-ex-b2,29,22,3,53.7,54,0.0
Meowscarada ex Meowscarada,meowscarada-ex-b2a-meowscarada-a2b,67,54,3,54.03,124,0.0
Mega Kangaskhan ex Darkrai ex,mega-kangaskhan-ex-b2-darkrai-ex-a2,18,15,0,54.55,33,0.0
Armarouge ex Indeedee ex,armarouge-ex-b2a-indeedee-ex-b1,6,5,0,54.55,11,0.0
Suicune ex Greninja ex,suicune-ex-a4a-greninja-ex-b1,37,29,0,56.06,66,0.0
Mega Absol ex Darkrai ex,mega-absol-ex-b1-darkrai-ex-a2,13,10,0,56.52,23,0.0
Silvally Oricorio,silvally-a3a-oricorio-a3,4,3,0,57.14,7,0.0
Donphan ex Lucario,donphan-ex-a4-lucario-a2,4,3,0,57.14,7,0.0
Skeledirge Oricorio,skeledirge-b2a-oricorio-b2,4,3,0,57.14,7,0.0
Crobat ex Darkrai ex,crobat-ex-a4-darkrai-ex-a2,8,6,0,57.14,14,0.0
Mega Lopunny ex Tyrogue,mega-lopunny-ex-b1a-tyrogue-a4,4,3,0,57.14,7,0.0
Gourgeist Houndstone,gourgeist-b2-houndstone-b2a,52,36,3,57.14,91,0.0
Greninja ex Suicune ex,greninja-ex-b1-suicune-ex-a4a,8,6,0,57.14,14,0.0
Crobat ex Mega Absol ex,crobat-ex-a4-mega-absol-ex-b1,11,7,1,57.89,19,0.0
Bellibolt ex Oricorio,bellibolt-ex-b2a-oricorio-a3,7,5,0,58.33,12,0.0
Blacephalon ex Skeledirge,blacephalon-ex-b2-skeledirge-b2a,3,2,0,60.0,5,0.0
Pawmot Oricorio,pawmot-a2b-oricorio-a3,3,2,0,60.0,5,0.0
Rapidash ex Skeledirge,rapidash-ex-b1-skeledirge-b2a,3,2,0,60.0,5,0.0
Vanilluxe Alcremie,vanilluxe-b2-alcremie-a3b,3,2,0,60.0,5,0.0
Galarian Obstagoon Darkrai ex,galarian-obstagoon-b2-darkrai-ex-a2,3,2,0,60.0,5,0.0
Magnezone Blissey,magnezone-b1a-blissey-a4,3,2,0,60.0,5,0.0
Charizard ex Entei ex,charizard-ex-a1-entei-ex-a4a,3,1,1,60.0,5,0.0
Leafeon ex Mega Pinsir ex,leafeon-ex-a2a-mega-pinsir-ex-b1,3,2,0,60.0,5,0.0
Solgaleo ex Skarmory,solgaleo-ex-a3-skarmory-a2,3,2,0,60.0,5,0.0
Meowscarada ex Decidueye ex,meowscarada-ex-b2a-decidueye-ex-a3,3,2,0,60.0,5,0.0
Hydreigon Mega Absol ex,hydreigon-mega-absol-ex-b1,292,173,8,61.73,473,0.0
Mega Charizard Y ex Entei ex,mega-charizard-y-ex-b1a-entei-ex-a4a,60,33,4,61.86,97,0.0
Alolan Ninetales ex Greninja,alolan-ninetales-ex-b2-greninja-a1,5,3,0,62.5,8,0.0
Suicune ex Chien-Pao ex,suicune-ex-a4a-chien-pao-ex-b2a,5,3,0,62.5,8,0.0
Bellibolt ex Tapu Koko ex,bellibolt-ex-b2a-tapu-koko-ex-a3a,5,3,0,62.5,8,0.0
Mega Gardevoir ex Ceruledge,mega-gardevoir-ex-b2-ceruledge-b2a,5,3,0,62.5,8,0.0
