opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Meowscarada Decidueye ex,meowscarada-a2b-decidueye-ex-a3,2,0,0,100.0,2,0.0
Blacephalon ex,blacephalon-ex-b2,2,0,0,100.0,2,0.0
Magnezone Galvantula,magnezone-b1a-galvantula-a3b,3,0,0,100.0,3,0.0
Pawmot Oricorio,pawmot-b2a-oricorio-a3,3,0,0,100.0,3,0.0
Mega Altaria ex Furfrou,mega-altaria-ex-b1-furfrou-b1a,3,0,0,100.0,3,0.0
Arceus ex Mega Kangaskhan ex,arceus-ex-a2a-mega-kangaskhan-ex-b2,3,0,0,100.0,3,0.0
Mega Venusaur ex Venusaur,mega-venusaur-ex-b1a-venusaur-a1,3,0,0,100.0,3,0.0
Mega Steelix ex,mega-steelix-ex-b1a,3,0,0,100.0,3,0.0
Bellibolt ex Magnezone,bellibolt-ex-b2a-magnezone-a2,3,0,0,100.0,3,0.0
Magnezone Silvally,magnezone-b1a-silvally-a3a,4,0,0,100.0,4,0.0
Silvally,silvally-a3a,4,0,0,100.0,4,0.0
Cofagrigus Gourgeist,cofagrigus-b1-gourgeist-b2,4,0,0,100.0,4,0.0
Mega Mawile ex,mega-mawile-ex-b2,4,0,0,100.0,4,0.0
Baxcalibur Suicune ex,baxcalibur-b2a-suicune-ex-a4a,4,0,0,100.0,4,0.0
Chandelure Gourgeist,chandelure-gourgeist-b2,4,0,0,100.0,4,0.0
Magnezone Mega Absol ex,magnezone-b1a-mega-absol-ex-b1,7,0,0,100.0,7,0.0
Mega Blaziken ex Entei ex,mega-blaziken-ex-b1-entei-ex-a4a,7,0,0,100.0,7,0.0
