opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Mega Venusaur ex Golurk,mega-venusaur-ex-b1a-golurk-b1,1,0,0,100.0,1,0.0
Serperior Mega Pinsir ex,serperior-a1a-mega-pinsir-ex-b1,1,0,0,100.0,1,0.0
Porygon-Z Blacephalon ex,porygon-z-b1a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Arceus ex Mega Kangaskhan ex,arceus-ex-a2a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Pawmot Zeraora,pawmot-a2b-zeraora-a3a,1,0,0,100.0,1,0.0
Dialga ex Gholdengo ex,dialga-ex-a2-gholdengo-ex-b2a,1,0,0,100.0,1,0.0
Arboliva Mega Mawile ex,arboliva-b2a-mega-mawile-ex-b2,1,0,0,100.0,1,0.0
Skeledirge Blacephalon ex,skeledirge-b2a-blacephalon-ex-b2,1,0,0,100.0,1,0.0
Mega Mawile ex Skarmory,mega-mawile-ex-b2-skarmory-a2,1,0,0,100.0,1,0.0
Torterra Pichu,torterra-a2-pichu-a4,1,0,0,100.0,1,0.0
Bellibolt ex Bellibolt,bellibolt-ex-b2a-bellibolt-b2,1,0,0,100.0,1,0.0
Magnezone Mega Kangaskhan ex,magnezone-b1a-mega-kangaskhan-ex-b2,1,0,0,100.0,1,0.0
Mega Absol ex Chingling,mega-absol-ex-chingling-b1,1,0,0,100.0,1,0.0
Raikou ex Pawmot,raikou-ex-a4a-pawmot-b2a,1,0,0,100.0,1,0.0
Incineroar ex Entei ex,incineroar-ex-a3-entei-ex-a4a,2,0,0,100.0,2,0.0
Hydreigon Silvally,hydreigon-b1-silvally-a3a,2,0,0,100.0,2,0.0
Meowscarada Decidueye ex,meowscarada-a2b-decidueye-ex-a3,2,0,0,100.0,2,0.0
Mega Kangaskhan ex Mega Absol ex,mega-kangaskhan-ex-b2-mega-absol-ex-b1,2,0,0,100.0,2,0.0
Serperior Eevee ex,serperior-a1a-eevee-ex-a3b,2,0,0,100.0,2,0.0
Maushold,maushold-b2,2,0,0,100.0,2,0.0
Suicune ex Mega Swampert ex,suicune-ex-a4a-mega-swampert-ex-b2,2,0,0,100.0,2,0.0
Jolteon ex,jolteon-ex-b1,2,0,0,100.0,2,0.0
Magnezone Blissey,magnezone-b1a-blissey-a4,2,0,0,100.0,2,0.0
Suicune ex Chien-Pao ex,suicune-ex-a4a-chien-pao-ex-b2a,2,0,0,100.0,2,0.0
Armarouge ex Magby,armarouge-ex-b2a-magby-a4,2,0,0,100.0,2,0.0
Serperior Celebi ex,serperior-celebi-ex-a1a,3,0,0,100.0,3,0.0
Gholdengo ex Indeedee ex,gholdengo-ex-b2a-indeedee-ex-b1,3,0,0,100.0,3,0.0
Mega Charizard Y ex Charizard ex,mega-charizard-y-ex-b1a-charizard-ex-a1,3,0,0,100.0,3,0.0
Meowscarada ex Arboliva,meowscarada-ex-arboliva-b2a,3,0,0,100.0,3,0.0
Alolan Ninetales ex Chien-Pao ex,alolan-ninetales-ex-b2-chien-pao-ex-b2a,3,0,0,100.0,3,0.0
Leafeon ex Celebi ex,leafeon-ex-a2a-celebi-ex-a1a,3,0,0,100.0,3,0.0
Mega Mawile ex,mega-mawile-ex-b2,3,0,0,100.0,3,0.0
Umbreon ex Greninja,umbreon-ex-a4-greninja-a1,4,0,0,100.0,4,0.0
Mega Steelix ex Arboliva,mega-steelix-ex-b1a-arboliva-b2a,4,0,0,100.0,4,0.0
Jolteon ex Greninja,jolteon-ex-b1-greninja-a1,5,0,0,100.0,5,0.0
Jumpluff ex Meowth,jumpluff-ex-a4a-meowth-b2,5,0,0,100.0,5,0.0
Mega Gardevoir ex Mewtwo ex,mega-gardevoir-ex-b2-mewtwo-ex-a1,6,0,0,100.0,6,0.0
